review_id,product_id,product_name,category,rating,review_text,review_date,verified_purchase,helpful_count,review_length,true_sentiment,month,is_holiday_season
R012408,P0259,Textbook,Books,1,Horrible experience. false advertising. Would not recommend.,2024-09-28 16:36:18.433295,False,5,7,negative,9,False
R012409,P0464,Yoga Mat,Sports & Outdoors,3,The yoga mat is okay. standard quality. Nothing special.,2024-07-10 16:36:18.433295,False,5,9,neutral,7,False
R012410,P0349,Tent,Sports & Outdoors,5,Perfect tent! incredible value. Couldn't be happier.,2025-04-10 16:36:18.433295,True,0,7,positive,4,False
R012411,P0546,Humidifier,Health & Household,5,"Fantastic purchase. easy to use. Excellent value for money. Compared to my previous one, this is better.",2023-10-10 16:36:18.433295,True,4,17,positive,10,False
R012412,P0317,Puzzle,Toys & Games,3,It' fine. standard quality. Meets basic requirements. Been using it for a month nnow.,2024-08-23 16:36:18.433295,True,3,14,neutral,8,False
R012413,P0512,Makeup Kit,Beauty & Personal Care,5,Absolutely love this makeup kit! incredible value. Highly recommend! This is my second purchase.,2023-10-12 16:36:18.433295,True,1,14,positive,10,False
R012414,P0772,Video Game,Toys & Games,5,Fantastic purchase. great customer service. Excellent value for money.,2025-06-12 16:36:18.433295,True,5,9,positive,6,False
R012415,P0598,Laptop,Electronics,5,very durable. This laptop is exactly what I needed! Been usng it for a month nwo.,2023-09-14 16:36:18.433295,True,6,16,positive,9,False
R012416,P0721,Camera,Electronics,4,"works perfectly. Great camera, very satisfied with my purchase.",2024-12-08 16:36:18.433295,True,9,9,positive,12,True
R012417,P0096,Fitness Tracker,Sports & Outdoors,5,great customer service. This fitness tracker is exactly what I needed!,2024-07-28 16:36:18.433295,True,1,11,positive,7,False
R012418,P0955,Backpack,Sports & Outdoors,5,Absolutely love thsi backpack! fast shipping. Highly recommend! Got this on sale.,2024-03-13 16:36:18.433295,True,6,12,positive,3,False
R012419,P0979,Jeans,Fashion,1,stopped working. This jeans broke after just a few days.,2024-07-04 16:36:18.433295,False,6,10,negative,7,False
R012420,P0284,Toaster,Home & Kitchen,3,Acceptable toaster. acceptable for the price. Could be better.,2024-12-21 16:36:18.433295,False,6,9,neutral,12,True
R012421,P0761,Perfume,Beauty & Personal Care,4,Absolutely love this perfume! very durable. Highly recommend!,2024-05-31 16:36:18.433295,True,7,8,positive,5,False
R012422,P0695,Cookware Set,Home & Kitchen,4,outstanding features. This cookware set is exactly what I needed!!!! 👎,2025-05-19 16:36:18.433295,True,3,11,positive,5,False
R012423,P0563,Scale,Health & Household,5,Best scale I've ever purchased. beautiful design. Worth every penny. Got this on sale.,2024-07-27 16:36:18.433295,True,2,14,positive,7,False
R012424,P0305,Blender,Home & Kitchen,5,Fantastic purchase. fast shipping. Excellent value for money. Got this on sale.,2025-02-15 16:36:18.433295,True,4,12,positive,2,False
R012425,P0408,Camera,Electronics,5,"fast shipping. Great camera, evry satisfied with my purchase.",2025-02-24 16:36:18.433295,False,5,9,positive,2,False
R012426,P0156,Puzzle,Toys & Games,5,Perfect puzzle!!! hella durable. Couldn't be happier.,2023-12-18 16:36:18.433295,True,7,7,positive,12,True
R012427,P0031,Cookware Set,Home & Kitchen,4,Exceeded my expectations! great customer service. Would buy again. Got this on sale.,2024-10-31 16:36:18.433295,True,4,13,positive,10,False
R012428,P0587,Vitamins,Health & Household,4,Fantastic purchase. incredible value. Excellent value for money.,2024-12-14 16:36:18.433295,True,10,8,positive,12,True
R012429,P0851,Knife Set,Home & Kitchen,5,"super comfortable. Great knife set, very satisfied with my purchase. Got this on sale.",2024-09-10 16:36:18.433295,True,6,14,positive,9,False
R012430,P0151,Novel,Books,4,Absolutely love this novel! fast shipping. Highly recommend!,2024-07-30 16:36:18.433295,False,6,8,positive,7,False
R012431,P0391,Jeans,Fashion,3,"It's fne. okay for casual use. Meets basic requirements. Compared to my previous one, this is better.",2024-09-05 16:36:18.433295,False,2,17,neutral,9,False
R012432,P0545,Toaster,Home & Kitchen,5,Perfect toaster! great customer service. Couldn't be happier.,2025-04-12 16:36:18.433295,False,6,8,positive,4,False
R012433,P0470,Cookware Set,Home & Kitchen,5,"beautiful design. Great cookware set, very satisfied with my purchase.",2024-03-22 16:36:18.433295,True,7,10,positive,3,False
R012434,P0674,Tent,Sports & Outdoors,5,"incredible value. Great tent, totally satisfied with my purchase. Been using it for a month now.",2023-12-07 16:36:18.433295,True,2,16,positive,12,True
R012435,P0549,Vitamins,Health & Household,5,Perfect vitamins! excellent build quality. Couldn't be happier.,2025-04-28 16:36:18.433295,True,3,8,positive,4,False
R012436,P0483,Cookware Set,Home & Kitchen,5,Fantastic purchase. excellent build quality. Excellent vlaue for money.,2025-01-05 16:36:18.433295,False,6,9,positive,1,True
R012437,P0676,Speaker,Electronics,4,super comfortable. This speaker is exactly what I needed! Been using it for a month now.,2025-04-14 16:36:18.433295,False,3,16,positive,4,False
R012438,P0378,Toaster,Home & Kitchen,1,Terrible toaster. false advertising. Very disappointed. This is my second purchase.,2024-04-29 16:36:18.433295,True,6,11,negative,4,False
R012439,P0985,Vacuum,Home & Kitchen,2,Terrible vacuum. horrible design. Very disappointed. Been using it for a month now.,2023-11-10 16:36:18.433295,False,4,13,negative,11,True
R012440,P0516,Self-Help Book,Books,2,Terrible self-help book. poor cusomer service. Very disappointed.,2024-08-06 16:36:18.433295,True,4,8,negative,8,False
R012441,P0456,Tent,Sports & Outdoors,3,The tent works as expected. does what it's supposed to.,2024-03-03 16:36:18.433295,True,0,10,neutral,3,False
R012442,P0717,Vacuum,Home & Kitchen,5,Amazing quality and excellent build quality. 5 stars!,2025-06-10 16:36:18.433295,True,3,8,positive,6,False
R012443,P0351,Cookware Set,Home & Kitchen,1,Terrible cookware set. doesn't work as advertised. Very disappointed.,2023-11-26 16:36:18.433295,True,6,9,negative,11,True
R012444,P0619,Laptop,Electronics,5,"Perfect laptop! great customer service. Couldn't be happier. Compared to my previous one, this is better.",2025-02-08 16:36:18.433295,True,3,16,positive,2,False
R012445,P0462,Laptop,Electronics,5,"outstanding features. Great laptop, very satisfied with my purchase. Using it daily.",2024-07-26 16:36:18.433295,True,4,12,positive,7,False
R012446,P0801,Knife Set,Home & Kitchen,3,The knife set is okay. meets expectations. Nothing special.,2024-06-17 16:36:18.433295,True,3,9,neutral,6,False
R012447,P0393,Backpack,Sports & Outdoors,2,Terrible backpack. doesn't work as advertised. Very disappointed.,2024-06-25 16:36:18.433295,True,5,8,negative,6,False
R012448,P0670,Shirt,Fashion,3,The shirt works as expected. fair value.,2024-11-13 16:36:18.433295,True,2,7,neutral,11,True
R012449,P0090,Humidifier,Health & Household,5,Fantastic purchase. easy to use. Excellent value for money. Bought this for my spouse.,2024-07-26 16:36:18.433295,True,4,14,positive,7,False
R012450,P0522,Dress,Fashion,5,Amazing quality and excellent build quality. 5 stars!,2025-03-17 16:36:18.433295,True,5,8,positive,3,False
R012451,P0969,Textbook,Books,1,Awful textbook. missing parts. Returning immediately.,2023-08-28 16:36:18.433295,True,7,6,negative,8,False
R012452,P0113,Novel,Books,4,Fantastic purchase. excellent buld quality. Excellent value for money.,2025-07-16 16:36:18.433295,True,5,9,positive,7,False
R012453,P0718,Textbook,Books,3,"The textbook is okay. fair value. Nothing special. Compared to my previous one, this is better.",2024-12-03 16:36:18.433295,True,0,16,neutral,12,True
R012454,P0492,Coffee Maker,Home & Kitchen,1,arrived damaged. This coffee maker is a complete waste of money.,2025-07-18 16:36:18.433295,True,6,11,negative,7,False
R012455,P0214,Novel,Books,3,It's fine. fair value. Meets basic requirements.,2025-07-17 16:36:18.433295,False,2,7,neutral,7,False
R012456,P0106,Vacuum,Home & Kitchen,5,"outstanding features. Great vacuum, totally satisfied with my purchase. Got this on sale.",2024-06-06 16:36:18.433295,True,7,13,positive,6,False
R012457,P0575,Scale,Health & Household,5,Fantastic purchase. amazing performance. Excellent value for money.,2025-03-13 16:36:18.433295,True,2,8,positive,3,False
R012458,P0955,Bike,Sports & Outdoors,5,"excellent build quality. Great bike, super satisfied with my purchase. Bought this for my spouse.",2024-10-12 16:36:18.433295,True,5,15,positive,10,False
R012459,P0525,Biography,Books,5,Perfect biography!!!! excellent build quality. Couldn't be happier.,2025-01-29 16:36:18.433295,True,4,8,positive,1,True
R012460,P0151,Action Figure,Toys & Games,4,Amazing quality and incredible value. 5 stas!,2024-11-01 16:36:18.433295,True,5,7,positive,11,True
R012461,P0232,Backpack,Sports & Outdoors,2,broke after a week. This backpack is a complete waste of money.,2025-05-23 16:36:18.433295,True,5,12,negative,5,False
R012462,P0836,Puzzle,Toys & Games,5,Absolutely love this puzzle! very durable. Highly recommend! This is my second purchase.,2024-03-26 16:36:18.433295,True,5,13,positive,3,False
R012463,P0484,Scale,Health & Household,1,broke after a week. This scale broke after just a few days.,2024-02-27 16:36:18.433295,False,8,12,negative,2,False
R012464,P0347,Jeans,Fashion,4,beautiful design. This jeans is exactly what I needed!,2024-04-21 16:36:18.433295,True,9,9,positive,4,False
R012465,P0585,Action Figure,Toys & Games,5,looks fantastic. This action figure is exactly what I needed!,2023-12-26 16:36:18.433295,False,5,10,positive,12,True
R012466,P0932,Humidifier,Health & Household,5,"incredible value. Great humidifier, very satisfied with my purchase.",2023-09-22 16:36:18.433295,False,3,9,positive,9,False
R012467,P0860,Lego Set,Toys & Games,1,Worst lego set ever. horrible design. Want my money back!,2024-08-25 16:36:18.433295,False,5,10,negative,8,False
R012468,P0822,Self-Help Book,Books,1,Worst self-help book ever. terrible quality. Want my money back!,2024-03-18 16:36:18.433295,True,4,10,negative,3,False
R012469,P0106,Coffee Maker,Home & Kitchen,1,Awful coffee maker. complete waste of money. Returning immediately. Been using it for a month now.,2024-05-08 16:36:18.433295,True,6,16,negative,5,False
R012470,P0463,Novel,Books,4,Absolutely love this novel! super comfortable. Highly recommend!,2024-07-07 16:36:18.433295,True,4,8,positive,7,False
R012471,P0250,Humidifier,Health & Household,4,beautiful design. This humidifier is exactly what I needed! Using it daily.,2024-07-27 16:36:18.433295,True,9,12,positive,7,False
R012472,P0526,Air Purifier,Health & Household,5,Fantastic purchase. fast shipping. Excellent value for bucks. Using it daily.,2025-03-03 16:36:18.433295,True,9,11,positive,3,False
R012473,P0075,Makeup Kit,Beauty & Personal Care,1,Awful makeup kitt. terrible quality. Returning immediately.,2024-03-13 16:36:18.433295,True,5,7,negative,3,False
R012474,P0874,Textbook,Books,2,"complete waste of money. This textbook is a complete waste of money. Compared to my previous one, this is better.",2025-01-28 16:36:18.433295,True,3,20,negative,1,True
R012475,P0144,Action Figure,Toys & Games,5,Best action figure I've ever purchased. looks fantastic. Worth ehella penny. 😡,2025-01-23 16:36:18.433295,False,6,12,positive,1,True
R012476,P0073,Watch,Fashion,4,Exceeded my expectations! super comfortable. Would buy again. Been using it for a month now.,2023-09-30 16:36:18.433295,True,3,15,positive,9,False
R012477,P0201,Air Purifier,Health & Household,5,Best air purifier I've ever purchased. great customer service. Worth every penny.,2024-08-23 16:36:18.433295,True,4,12,positive,8,False
R012478,P0359,Jacket,Fashion,2,Complete disaster. uncomfortable to use. Save your money!,2023-10-13 16:36:18.433295,True,5,8,negative,10,False
R012479,P0553,Fitness Tracker,Sports & Outdoors,5,Perfect fitness tracker! easy to use. Couldn't be happier. This is my second purchase.,2024-11-02 16:36:18.433295,True,3,14,positive,11,True
R012480,P0887,Smartwatch,Electronics,2,Complete disaster. broke after a week. Save your cash!!!,2023-09-27 16:36:18.433295,False,7,9,negative,9,False
R012481,P0926,Video Game,Toys & Games,4,"Amazing quality and great customer service. 5 stars! Compared to my previous one, this is better.",2023-09-12 16:36:18.433295,True,4,16,positive,9,False
R012482,P0409,Makeup Kit,Beauty & Personal Care,4,Best makeup kit I've ever purchased. works perfectly. Worth every penny.,2024-09-29 16:36:18.433295,True,5,11,positive,9,False
R012483,P0527,Puzzle,Toys & Games,5,looks fantastic. This puzzle is exactly what I needed!,2023-09-02 16:36:18.433295,True,4,9,positive,9,False
R012484,P0762,Running Shoes,Sports & Outdoors,2,Worst running shoes ever. horrible design. Want my money back!,2024-05-26 16:36:18.433295,True,4,10,negative,5,False
R012485,P0918,Jacket,Fashion,3,It's fine. decent quality. Meets basic requirements.,2024-11-26 16:36:18.433295,True,1,7,neutral,11,True
R012486,P0926,Bag,Fashion,5,Fantastic purchase. very durable. Excellent value for money. Got this on sale.,2025-05-01 16:36:18.433295,True,2,12,positive,5,False
R012487,P0093,Speaker,Electronics,2,Terrible speaker. terrible quality. Very disappointed. Got this on sale.,2024-06-28 16:36:18.433295,True,4,10,negative,6,False
R012488,P0025,Vitamins,Health & Household,5,Absolutely love this vitamins! easy to use. Highly recommend!,2024-04-11 16:36:18.433295,True,2,9,positive,4,False
R012489,P0710,First Aid Kit,Health & Household,3,It's fine. decent quality. Meets basic requirements.,2024-11-19 16:36:18.433295,True,2,7,neutral,11,True
R012490,P0660,Vitamins,Health & Household,4,outstanding features. This vitamins is exactly what I needed!,2024-06-14 16:36:18.433295,True,6,9,positive,6,False
R012491,P0342,Speaker,Electronics,4,Best speaker I've ever purchased. super comfortable. Worth every penny.,2024-02-26 16:36:18.433295,False,5,10,positive,2,False
R012492,P0654,Puzzle,Toys & Games,5,Amazing quality and beautiful design. 5 stars!,2024-03-02 16:36:18.433295,True,5,7,positive,3,False
R012493,P0049,Tablet,Electronics,5,Absolutely love this tablet! great customer service. Highly recommend! This is my second purchase.,2023-08-20 16:36:18.433295,False,7,14,positive,8,False
R012494,P0661,Board Game,Toys & Games,2,Worst board game ever. arrived damaged. Want my bucks back!!!! 👍,2023-08-14 16:36:18.433295,False,4,11,negative,8,False
R012495,P0920,Laptop,Electronics,4,Perfect laptop! looks fantastic. Couldn't be happier.,2025-07-07 16:36:18.433295,True,5,7,positive,7,False
R012496,P0229,Biography,Books,5,Exceeded my expectatiosn! very durable. Would buy again.,2025-01-03 16:36:18.433295,False,4,8,positive,1,True
R012497,P0939,Lego Set,Toys & Games,5,"Exceeded my expectations! super comfortable. Would buy again. Compared to my previous one, this is better.",2024-01-11 16:36:18.433295,True,5,16,positive,1,True
R012498,P0052,Headphones,Electronics,3,The headphones works as expected. nothing special. 🔥,2024-12-30 16:36:18.433295,True,2,8,neutral,12,True
R012499,P0859,Moisturizer,Beauty & Personal Care,4,Perfect moisturizer! easy to use. Couldn't be happier.,2025-01-26 16:36:18.433295,True,5,8,positive,1,True
R012500,P0513,Watch,Fashion,4,Amazing quality and outstanding features. 5 stars!1!,2024-10-13 16:36:18.433295,True,6,7,positive,10,False
R012501,P0433,Toaster,Home & Kitchen,5,Amazing quality and amazing performance. 5 stars!,2024-10-24 16:36:18.433295,True,5,7,positive,10,False
R012502,P0806,Shirt,Fashion,3,The shirt works as expected. nthing special.,2024-09-02 16:36:18.433295,True,0,7,neutral,9,False
R012503,P0076,Board Game,Toys & Games,4,Best board game I've ever purchased. looks fantastic. Worth every penny. This is my second purchase.,2024-11-05 16:36:18.433295,True,3,16,positive,11,True
